OBJECTID,SUBJ_STATE,FEATURE,Shape__Area,Shape__Length
1557,OREGON,2,2953.7386932373,224.374025225524
1558,OREGON,2,1886.514503479,165.679168077758
1559,OREGON,2,1487.65717697144,151.725869113272
1560,OREGON,2,1439.13958740234,152.269612364638
1561,OREGON,2,83712.7719841003,1171.17483601027
1562,OREGON,2,1439.13639068604,156.118886618615
1563,OREGON,2,12990.0124931335,455.70346719604
1564,OREGON,2,2883.68998336792,205.501806356055
1565,OREGON,2,1541.55564498901,159.037219743421
1566,OREGON,2,7993.4455871582,369.562531120453
1567,OREGON,2,1557.72974395752,164.226575395995
1568,OREGON,2,1126.51993179321,126.254057583827
1569,OREGON,2,1773.33200073242,160.958467665265
1570,OREGON,2,1697.87673568726,156.956780344334
1571,OREGON,2,1422.97703933716,151.330523035989
1572,OREGON,2,5406.24005508423,274.745983752451
1573,OREGON,2,3994.05794525146,252.018056345221
1574,OREGON,2,1891.91764450073,172.111819995061
1575,OREGON,2,7794.08069610596,363.751503896705
1576,OREGON,2,1137.29996871948,135.414556689168
1577,OREGON,2,1627.81320571899,158.213208625377
1578,OREGON,2,1557.74349975586,161.773157847801
1579,OREGON,2,13642.3108177185,470.283722609941
1580,OREGON,2,1293.62508392334,152.671317565417
1581,OREGON,2,1158.8723487854,139.768588779471
1582,OREGON,2,1433.77235031128,151.414258678723
1583,OREGON,2,1493.06899261475,156.008086969806
1584,OREGON,2,2172.21488189697,178.886769444379
1585,OREGON,2,2894.50832366943,219.627572721752
1586,OREGON,2,4139.62406539917,256.540055688909
1587,OREGON,2,3449.702709198,224.848627003892
1588,OREGON,2,4118.07577514648,272.279996561972
1589,OREGON,2,991.789161682129,126.843977395874
1590,OREGON,2,11168.3859443665,410.6149768577
1591,OREGON,2,1191.22915649414,139.850917627059
1592,OREGON,2,948.669239044189,127.863461685945
1593,OREGON,2,5444.07501983643,328.761407871778
1594,OREGON,2,1245.12533187866,141.925103976141
1595,OREGON,2,1282.86041259766,148.746570702545
1596,OREGON,2,3201.76023864746,265.681034006157
1597,OREGON,2,1854.21753311157,198.28422348713
1598,OREGON,2,1191.22523880005,128.800969988259
1599,OREGON,2,1104.97913360596,136.142458420024
1600,OREGON,2,19701.08228302,556.107487906266
1601,OREGON,2,1148.10291290283,126.761131790992
1602,OREGON,2,1514.63556671143,162.005983792162
1603,OREGON,2,2447.1478767395,202.183398101018
1604,OREGON,2,1175.05502319336,138.85125305897
1605,OREGON,2,1509.25801849365,156.492451157288
1606,OREGON,2,1778.75681304932,169.712884918401
1607,OREGON,2,792510.166072845,3791.11910541065
1608,OREGON,2,1563.15983581543,155.053937948842
1609,OREGON,2,4301.38135910034,287.343238204294
1610,OREGON,2,36362.4190635681,892.720498729004
1611,OREGON,2,1654.79727172852,157.448279263576
1612,OREGON,2,6037.03052139282,309.983991565009
1613,OREGON,2,3827.06120300293,235.26068466124
1614,OREGON,2,2544.17950439453,215.385495837879
1615,OREGON,2,1169.6780128479,144.651929354761
1616,OREGON,2,1654.79943466187,159.117569337526
1617,OREGON,2,52641.0413627625,952.257166346352
1618,OREGON,2,1498.49161148071,158.155728255016
1619,OREGON,2,12904.1781425476,506.174868399855
1620,OREGON,2,1746.435546875,165.528551646489
1621,OREGON,2,3110.17408370972,217.805984867879
1622,OREGON,2,1962.05350112915,174.110203920814
1623,OREGON,2,15173.5794410706,519.786428405815
1624,OREGON,2,11912.494884491,466.568132501302
1625,OREGON,2,12101.1469650269,444.503561988564
1626,OREGON,2,1282.88468933105,146.0855345092
1627,OREGON,2,1018.7631149292,123.794308865344
1628,OREGON,2,1449.98748779297,153.422503154867
1629,OREGON,2,1266.71736907959,150.074569311617
1630,OREGON,2,1094.22782897949,136.115314019594
1631,OREGON,2,1304.44924926758,140.017876994425
1632,OREGON,2,1595.51729202271,161.709819671204
1633,OREGON,2,2360.94120025635,199.48839943759
1634,OREGON,2,997.199680328369,128.11907196593
1635,OREGON,2,1379.91778182983,155.29879365424
1636,OREGON,2,1622.47826004028,155.506081107077
1637,OREGON,2,11416.6244659424,403.440790818797
1638,OREGON,2,3514.45528030396,263.32917668074
1639,OREGON,2,1374.51645278931,161.924548610799
1640,OREGON,2,3848.66436004639,234.822691454808
1641,OREGON,2,3352.76178741455,222.840019352
1642,OREGON,2,1374.52446746826,154.808821525055
1643,OREGON,2,4463.15509796143,287.411874923438
1644,OREGON,2,1379.9165802002,148.373759617121
1645,OREGON,2,2371.72931671143,186.6673544401
1646,OREGON,2,16230.2007408142,586.182995798047
1647,OREGON,2,34470.9619102478,682.060625093847
1648,OREGON,2,14758.6173019409,544.301262132081
1649,OREGON,2,2533.44632720947,207.202123646369
1650,OREGON,2,1536.24068069458,168.318937808496
1651,OREGON,2,1757.24334716797,169.759116744335
1652,OREGON,2,1131.96881484985,129.444076067204
1653,OREGON,2,1525.45503234863,158.475514257871
1654,OREGON,2,900.184307098389,122.926396253224
1655,OREGON,2,1724.90676498413,164.852907448664
1656,OREGON,2,1282.89767074585,152.061876865337
1657,OREGON,2,964.86795425415,125.122561715477
1658,OREGON,2,1051.10879516602,148.365081697592
1659,OREGON,2,1498.50905227661,154.400778395567
1660,OREGON,2,3519.88820266724,251.987119779729
1661,OREGON,2,1439.21974563599,162.493681750016
1662,OREGON,2,2614.3169593811,192.039116148672
1663,OREGON,2,1315.23920440674,148.413339838419
1664,OREGON,2,927.144233703613,136.593691045175
1665,OREGON,2,1299.07374191284,142.056445203065
1666,OREGON,2,981.040649414063,121.952417579492
1667,OREGON,2,1520.08073806763,170.683272974473
1668,OREGON,2,1034.9451713562,127.861464991046
1669,OREGON,2,916.359798431396,128.983605315053
1670,OREGON,2,1730.30721664429,164.188831085497
1671,OREGON,2,10904.6724967957,494.730228908157
1672,OREGON,2,1660.23192214966,164.909788877775
1673,OREGON,2,222347.280620575,1990.22540072758
1674,OREGON,2,1229.002368927,136.61777062181
1675,OREGON,2,12252.2907142639,586.603326649179
1676,OREGON,2,4452.45520401001,285.158959375385
1677,OREGON,2,3697.80735397339,230.803977701259
1678,OREGON,2,2641.28661346436,197.706800467524
1679,OREGON,2,1805.7765045166,167.547536279994
1680,OREGON,2,1056.52144241333,133.190528677071
1681,OREGON,2,2290.92618560791,195.337808626376
1682,OREGON,2,1487.74934387207,155.261099323048
1683,OREGON,2,6861.9934463501,345.762371615327
1684,OREGON,2,2134.59033203125,212.450134399522
1685,OREGON,2,2522.72245788574,199.103114729813
1686,OREGON,2,2059.13252258301,192.234824480206
1687,OREGON,2,1832.7392578125,163.056229983326
1688,OREGON,2,4096.70749282837,250.191037398416
1689,OREGON,2,57289.4252510071,1095.99823787233
1690,OREGON,2,1617.13526153564,153.755018226891
1691,OREGON,2,1207.45874404907,132.306218812695
1692,OREGON,2,3492.98580169678,239.653674114592
1693,OREGON,2,1239.7978515625,131.50075648445
1694,OREGON,2,2026.78686904907,172.613214778746
1695,OREGON,2,4603.40599060059,302.163968258534
1696,OREGON,2,1547.05881881714,166.429745796609
1697,OREGON,2,1396.12348556519,143.477845286092
1698,OREGON,2,1466.19344711304,162.781611939595
1699,OREGON,2,1433.87959671021,139.508785970571
1700,OREGON,2,1827.38777923584,159.473367501601
1701,OREGON,2,1654.88947296143,156.413883158798
1702,OREGON,2,1870.52938461304,164.073923694442
1703,OREGON,2,1892.08758544922,175.178151636943
